,record_id,title,year,popularity,homepage,type,action,comedy,fantasy,horror,non-fiction,romance
5558,5558,Make it Real: Kingsman Umbrella Gun!,2017,1.1,https://i.ytimg.com/vi/6SaFJLHa-Vk/default.jpg,V,0,1,0,0,0,0
5559,5559,Rick and Morty: Has Rick Changed?,2017,1,https://i.ytimg.com/vi/dYstFRuPz8A/default.jpg,V,0,1,0,0,0,0
5560,5560,"Live Stream: Canelo vs. Golovkin Official Weigh-In ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡Ãƒâ€šÃ‚Â¬ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€¦Ã¢â‚¬Å“ Friday, Sept. 15 at 3:30pm ET/12:30pm PT",2017,1.2,https://i.ytimg.com/vi/NDx7yhahKf8/default.jpg,V,0,1,0,0,0,0
5561,5561,A Few Words on Chile ... - Joanna Rants,2017,1,https://i.ytimg.com/vi/zJqk0iM96iE/default.jpg,V,0,1,0,0,0,0
5562,5562,Kingsman: The Golden Circle | That Dog Don't Hunt Clip | 20th Century FOX,2017,1,https://i.ytimg.com/vi/2Hz4sDjXPQY/default.jpg,V,0,1,0,0,0,0
5563,5563,Film Theory: Ariel is RELATED to Hercules?! (DisneyÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡Ãƒâ€šÃ‚Â¬ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¾Ãƒâ€šÃ‚Â¢s Connected Universe),2017,1.4,https://i.ytimg.com/vi/pe3KSYqPIgo/default.jpg,V,0,1,0,0,0,0
5564,5564,Love @ First Swipe,2017,1,https://i.ytimg.com/vi/ugWImY8VMzI/default.jpg,V,0,1,0,0,0,0
5565,5565,How Jackie Chan Gets Over Fences,2017,1,https://i.ytimg.com/vi/wOjjdttsHy4/default.jpg,V,0,1,0,0,0,0
5566,5566,Rooster Teeth Animated Adventures - Macaroni Makeout,2017,1.1,https://i.ytimg.com/vi/kcTdfHXdRXo/default.jpg,V,0,1,0,0,0,0
5567,5567,My Childhood Stories,2017,1.3,https://i.ytimg.com/vi/0R7MQwmbiQc/default.jpg,V,0,1,0,0,0,0
5568,5568,Honest Trailers - Wonder Woman,2017,1.2,https://i.ytimg.com/vi/Eef-1HLKgoQ/default.jpg,V,0,1,0,0,0,0
5569,5569,Everything Wrong With The LEGO Batman Movie,2017,1.3,https://i.ytimg.com/vi/dInwVhRtN4E/default.jpg,V,0,1,0,0,0,0
5570,5570,games where only the cutscenes have full voice acting,2017,1.2,https://i.ytimg.com/vi/dX72axAvIGc/default.jpg,V,0,1,0,0,0,0
5571,5571,COOK OFF! (2017 Movie) ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡Ãƒâ€šÃ‚Â¬ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€¦Ã¢â‚¬Å“ Official Trailer,2017,1,https://i.ytimg.com/vi/1QWLyi03twg/default.jpg,V,0,1,0,0,0,0
5572,5572,"Harrison Ford and Ryan Gosling on Acting, Blade Running, and Their Pecs | Blade Runner 2049 | WIRED",2017,1,https://i.ytimg.com/vi/g_PtkN3aYFo/default.jpg,V,0,1,0,0,0,0
5573,5573,BjÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â¶rk: The Gate,2017,1.1,https://i.ytimg.com/vi/_n0Ps1KWVU0/default.jpg,V,0,1,0,0,0,0
5574,5574,Game Revealed: Season 7 Episode 4: Warrior Women,2017,1.1,https://i.ytimg.com/vi/cHbkEESIl7g/default.jpg,V,0,1,0,0,0,0
5575,5575,REVOLT - Official Trailer,2017,1,https://i.ytimg.com/vi/wBjAmThxDpA/default.jpg,V,0,1,0,0,0,0
5576,5576,Marvel's Punisher Surprise Netflix Promo,2017,1,https://i.ytimg.com/vi/_zl2GV89_GM/default.jpg,V,0,1,0,0,0,0
5577,5577,Wonderstruck Official Trailer [HD] | Amazon Studios,2017,1,https://i.ytimg.com/vi/o1vV0oorclg/default.jpg,V,0,1,0,0,0,0
5578,5578,ISLE OF DOGS | Official Trailer | FOX Searchlight,2017,1.7,https://i.ytimg.com/vi/dt__kig8PVU/default.jpg,V,0,1,0,0,0,0
5579,5579,Film Theory: How Much is YOUR SOUL Worth? (Fullmetal Alchemist Brotherhood),2017,1.2,https://i.ytimg.com/vi/3fILUAGw2mE/default.jpg,V,0,1,0,0,0,0
5580,5580,Murder on the Orient Express | Official Trailer 2 [HD] | 20th Century FOX,2017,1.4,https://i.ytimg.com/vi/z68frP9Q7XA/default.jpg,V,0,1,0,0,0,0
5581,5581,I did it. I found the Worst Book.,2017,1,https://i.ytimg.com/vi/yZMt87ZdUbw/default.jpg,V,0,1,0,0,0,0
5582,5582,EXPLORING MEMES WITH MY BOYFRIEND,2017,1,https://i.ytimg.com/vi/hBaiNeNZGJU/default.jpg,V,0,1,0,0,0,0
5583,5583,Marvel Phase 4 Movies We Want to See Most (w/ Max Landis) - MOVIE FIGHTS!!,2017,1,https://i.ytimg.com/vi/HpHp1Xp5oDo/default.jpg,V,0,1,0,0,0,0
5584,5584,"Every Recycled Disney Shot & Why - Snow White, Frozen, Toy Story, Moana and More - Cartoon Hangover",2017,1,https://i.ytimg.com/vi/JU21shbaVBo/default.jpg,V,0,1,0,0,0,0
5585,5585,A Clockwork Orange: The Glamorous Psychopath,2017,1,https://i.ytimg.com/vi/DKY09vZWj88/default.jpg,V,0,1,0,0,0,0
5586,5586,Juicy Chicken Breast - You Suck at Cooking (episode 65),2017,1.1,https://i.ytimg.com/vi/w8fAellnPns/default.jpg,V,1,0,0,0,0,0
5587,5587,"Action Bronson and Sean Evans Have a Sandwich Showdown, Judged by Mario Batali | Sean in the Wild",2017,1.1,https://i.ytimg.com/vi/MdzGZv3zQ-U/default.jpg,V,1,0,0,0,0,0
5588,5588,What's In This 90s Mystery Caboodle?,2017,1.1,https://i.ytimg.com/vi/2wxyDrfwlXQ/default.jpg,V,1,0,0,0,0,0
5589,5589,FALL MAKEUP TUTORIAL | Talk  Through Tutorial | Casey Holmes,2017,1.1,https://i.ytimg.com/vi/Rew50oYjRqA/default.jpg,V,1,0,0,0,0,0
5590,5590,FAIL.. + *New* ESTEE LAUDER DOUBLE WEAR NUDE {First Impression Review & Demo!} 15 DAYS OF FOUNDATION,2017,1,https://i.ytimg.com/vi/3yoGE3v4A8w/default.jpg,V,1,0,0,0,0,0
5591,5591,Fenty Beauty Pro Filt'r Foundation Review|| Nyma Tang #thedarkestshade,2017,1.4,https://i.ytimg.com/vi/hQbeB0YXLhs/default.jpg,V,1,0,0,0,0,0
5592,5592,GOLD DIVA MACARONS- The Scran Line,2017,1,https://i.ytimg.com/vi/9CILSvf1snQ/default.jpg,V,1,0,0,0,0,0
5593,5593,CHOCOLATE CHIP COOKIE CUPCAKES - NERDY NUMMIES,2017,1.1,https://i.ytimg.com/vi/WoPtuVbaSKQ/default.jpg,V,1,0,0,0,0,0
5594,5594,Essential Phone Drop Test - TITANIUM and CERAMIC vs. GRAVITY!,2017,1.1,https://i.ytimg.com/vi/ktl2mLsSq4o/default.jpg,V,1,0,0,0,0,0
5595,5595,Viral Instagram Makeup Trends!! Wavy Eyebrows Tested! Alisha Marie,2017,1.4,https://i.ytimg.com/vi/OudFElslbh4/default.jpg,V,1,0,0,0,0,0
5596,5596,Try-On FALL HAUL! Fashion + Drugstore Makeup | Ingrid Nilsen,2017,1,https://i.ytimg.com/vi/gmXuUgB7T3Y/default.jpg,V,1,0,0,0,0,0
5597,5597,#IRMAgerd Hurricane Candy and why it's hard to make candy when it rains.,2017,1.1,https://i.ytimg.com/vi/3x-sUsazQ90/default.jpg,V,1,0,0,0,0,0
5598,5598,Full Face Of First Impressions | Testing New Makeup | Beauty With Mi,2017,1,https://i.ytimg.com/vi/7Gw-lN270qs/default.jpg,V,1,0,0,0,0,0
5599,5599,TESTING WEIRD PUPPY TOYS WITH PUPPY!!! *CUTE*,2017,1.2,https://i.ytimg.com/vi/U1bpztJkdzk/default.jpg,V,1,0,0,0,0,0
5600,5600,Garlic Knot Chicken Alfredo Ring,2017,1.1,https://i.ytimg.com/vi/J_e77K4n6Ts/default.jpg,V,1,0,0,0,0,0
5601,5601,FENTY BEAUTY by RIHANNA... HIT OR MISS?! | Jeffree Star,2017,2.1,https://i.ytimg.com/vi/4LwpGaDKmZ8/default.jpg,V,1,0,0,0,0,0
5602,5602,"FENTY BEAUTY | FULL FACE BEAT,  IMPRESSIONS + REVIEW",2017,1.1,https://i.ytimg.com/vi/fQxLlq7lxVM/default.jpg,V,1,0,0,0,0,0
5603,5603,How to Cook With No Power During a Hurricane #Irma,2017,1,https://i.ytimg.com/vi/zPGRU49esCU/default.jpg,V,1,0,0,0,0,0
5604,5604,RIHANNA FENTY BEAUTY My First Impressions Full Face + Review For Dark Skin | MsDebDeb,2017,1.2,https://i.ytimg.com/vi/8fH_PAi6Yf4/default.jpg,V,1,0,0,0,0,0
5605,5605,Update: Problem with Chemo Pills,2017,1,https://i.ytimg.com/vi/c3pFWJCQy5E/default.jpg,V,1,0,0,0,0,0
5606,5606,American Horror Story: CULT BEE HIVE,2017,1.1,https://i.ytimg.com/vi/lBspB4K-F-c/default.jpg,V,1,0,0,0,0,0
5607,5607,"ONLINE SHOPPING HAUL 2017! (with me, a shopaholic)",2017,1.1,https://i.ytimg.com/vi/rAh_16nooZA/default.jpg,V,1,0,0,0,0,0
5608,5608,Liza Koshy's Dream Office Makeover | OMG We're Coming Over | Mr. Kate,2017,1.5,https://i.ytimg.com/vi/PPg1gN_ey2o/default.jpg,V,1,0,0,0,0,0
5609,5609,FENTY BEAUTY By Rihanna Review + Wear Test,2017,1,https://i.ytimg.com/vi/xA70bP5uzao/default.jpg,V,1,0,0,0,0,0
5610,5610,5 DELICIOUS CHOCOLATE CUPCAKES IN 5 MINUTES! - The Scran Line,2017,1,https://i.ytimg.com/vi/F1DxLQbx_bU/default.jpg,V,1,0,0,0,0,0
5611,5611,WHAT I WORE: NEW YORK FASHION WEEK!,2017,1,https://i.ytimg.com/vi/JZDM1bLn7sM/default.jpg,V,1,0,0,0,0,0
5612,5612,How To Make LLOYD From The NEW LEGO NINJAGO MOVIE Out Of CAKE | Yolanda Gampp | How To Cake It,2017,1.1,https://i.ytimg.com/vi/g6piCiaGMZs/default.jpg,V,1,0,0,0,0,0
5613,5613,Mustard vs. Cheese? Answering Your Questions! #QandGay,2017,1,https://i.ytimg.com/vi/NYD9ByC0c_I/default.jpg,V,1,0,0,0,0,0
5614,5614,10 Hour Test On These 5 Cult Beauty Buys | Full Face First Impressions | Beauty With Mi,2017,1,https://i.ytimg.com/vi/7Gw-lN270qs/default.jpg,V,1,0,0,0,0,0
5615,5615,Cream Cheese Stuffed Pumpkin Muffins | Episode 1193,2017,1,https://i.ytimg.com/vi/O-eWLaO3gy4/default.jpg,V,1,0,0,0,0,0
5616,5616,"FULL FACE OF FIRST IMPRESSIONS | Fenty Beauty, Too Faced , YSL & More",2017,1.1,https://i.ytimg.com/vi/AQa9pEkQ_0Y/default.jpg,V,1,0,0,0,0,0
5617,5617,we need to talk.,2017,1.3,https://i.ytimg.com/vi/iIYXR4axaJY/default.jpg,V,1,0,0,0,0,0
5618,5618,COUPLE'S FIRST MERCH!!!!,2017,1.1,https://i.ytimg.com/vi/5fsEPf_Uuao/default.jpg,V,1,0,0,0,0,0
5619,5619,Not Enough Milk? (My Breastfeeding Story) || #MOMTEMBER,2017,1,https://i.ytimg.com/vi/Zmi9iQp6944/default.jpg,V,1,0,0,0,0,0
5620,5620,"1 Million Subscribers, Struggling & STILL Smiling",2017,1,https://i.ytimg.com/vi/T_t-ByJoDgM/default.jpg,V,1,0,0,0,0,0
5621,5621,Answering Your Questions! #QandGay,2017,1,https://i.ytimg.com/vi/NYD9ByC0c_I/default.jpg,V,1,0,0,0,0,0
5622,5622,FALL ESSENTIALS YOU NEED! BEAUTY & LIFESTYLE | Casey Holmes,2017,1,https://i.ytimg.com/vi/RsCsBqIlnHw/default.jpg,V,1,0,0,0,0,0
5623,5623,Dillon Francis Hurts His Body with Spicy Wings | Hot Ones,2017,1.1,https://i.ytimg.com/vi/uV002CSNDac/default.jpg,V,1,0,0,0,0,0
5624,5624,FENTY BEAUTY?! Hot OR Hmmm? | Jackie Aina,2017,1.2,https://i.ytimg.com/vi/2zISrf-7V3U/default.jpg,V,1,0,0,0,0,0
5625,5625,"DID I REALLY BUY SHOES ON EBAY? | YEEZYS, VALENTINO AND STRAIGHT UP COPIES.",2017,1.1,https://i.ytimg.com/vi/fcubmjoGH7I/default.jpg,V,1,0,0,0,0,0
5626,5626,Adelaine Morin's Hello Yellow Bedroom Makeover | OMG We're Coming Over | Mr. Kate,2017,1.2,https://i.ytimg.com/vi/xsWO0dRf1p0/default.jpg,V,1,0,0,0,0,0
5627,5627,"NYFW, LIMO RIDES & A BIG UNBOXING | Carli Bybel",2017,1.1,https://i.ytimg.com/vi/7bdZn5MKugo/default.jpg,V,1,0,0,0,0,0
5628,5628,Jiggly Cheese Cake REDO! Reading Mean (Inspiring) Comments,2017,1.3,https://i.ytimg.com/vi/oqmSuPJfvJo/default.jpg,V,1,0,0,0,0,0
5629,5629,Close look at Victoria Beckham Make up Products,2017,1,https://i.ytimg.com/vi/hMfIIxf8ADo/default.jpg,V,1,0,0,0,0,0
5630,5630,VICTORIA BECKHAM COLLECTION | Hot or Not,2017,1.1,https://i.ytimg.com/vi/oK4me2hI_Jo/default.jpg,V,1,0,0,0,0,0
5631,5631,GET READY WITH ME! - ft. old friend,2017,1,https://i.ytimg.com/vi/YrTKLZi6rqk/default.jpg,V,1,0,0,0,0,0
5632,5632,NOT ENOUGH MILK? (My Breastfeeding Journey & Tips) || #MOMTEMBER,2017,1,https://i.ytimg.com/vi/Zmi9iQp6944/default.jpg,V,1,0,0,0,0,0
5633,5633,S'mores Alaska with Italian Meringue PLUS a Special Announcement! | Cupcake Jemma,2017,1,https://i.ytimg.com/vi/sgBGvgxuXvQ/default.jpg,V,1,0,0,0,0,0
5634,5634,New! BURTS BEES GOODNESS GLOWS FOUNDATION {First Impression & Demo!} 15 DAYS OF FOUNDATION,2017,1,https://i.ytimg.com/vi/XIUGqfTkaWk/default.jpg,V,1,0,0,0,0,0
5635,5635,3 DIY FRUIT FLAVORED CUPCAKES!,2017,1.1,https://i.ytimg.com/vi/ZT1JsE_YbFs/default.jpg,V,1,0,0,0,0,0
5636,5636,PLAYING WITH MAGIC MAKEUP?? | NikkieTutorials,2017,1.4,https://i.ytimg.com/vi/Q2Ku7ELCBag/default.jpg,V,1,0,0,0,0,0
5637,5637,IS IT A SCAM?? || SHEIN TRY-ON HAUL,2017,1,https://i.ytimg.com/vi/LP4qYyTPyl4/default.jpg,V,1,0,0,0,0,0
5638,5638,WATERMELON FREAKSHAKE CUPCAKES- The Scran Line,2017,1,https://i.ytimg.com/vi/rFFo-0v_vi4/default.jpg,V,1,0,0,0,0,0
5639,5639,FENTY BEAUTY BY RIHANNA | DESI PERKINS,2017,1.1,https://i.ytimg.com/vi/JvkLPE8efME/default.jpg,V,1,0,0,0,0,0
5640,5640,My Go To Look Using The Jaclyn Hill Palette | Jaclyn Hill,2017,1.2,https://i.ytimg.com/vi/ZBo1S6YZXa0/default.jpg,V,1,0,0,0,0,0
5641,5641,"Huda Beauty, Natasha Denona & Colourpop Eyeshadow Palette TESTED| Beauty With Mi | Refinery29",2017,1,https://i.ytimg.com/vi/VSRz1ReNg3Y/default.jpg,V,1,0,0,0,0,0
5642,5642,RIHANNA: FENTY BEAUTY - Review + First Impressions,2017,1.2,https://i.ytimg.com/vi/N_zDcuX1Y54/default.jpg,V,1,0,0,0,0,0
5643,5643,"Everything You Need to Know About The Last Dab, the Hottest Sauce on Hot Ones",2017,1.1,https://i.ytimg.com/vi/-zCYX0esYlo/default.jpg,V,1,0,0,0,0,0
5644,5644,EVERYTHING I'VE BEEN OBSESSED WITH | Gigi,2017,1,https://i.ytimg.com/vi/m59HKBUi3cY/default.jpg,V,1,0,0,0,0,0
5645,5645,How To Make Your FAVE COMFORT FOOD out of CAKE! GIANT BAKED POTATO | Yolanda Gampp | How To Cake It,2017,1.1,https://i.ytimg.com/vi/cvaVRlWltD4/default.jpg,V,1,0,0,0,0,0
5646,5646,Confession: I'm Always SWEATY! Hyperhidrosis Tips! | Jackie Aina,2017,1,https://i.ytimg.com/vi/56kiI-JKSdY/default.jpg,V,1,0,0,0,0,0
5647,5647,FAN-REQUESTED Steampunk Cake | Man About Cake SEASON 6 PREMIERE with Joshua John Russell,2017,1,https://i.ytimg.com/vi/rZ2vh8rZd18/default.jpg,V,1,0,0,0,0,0
5648,5648,AKUTAQ Eskimo Ice Cream Recipe Test | Crisco & Berries,2017,1,https://i.ytimg.com/vi/ceLV1v3mV4E/default.jpg,V,1,0,0,0,0,0
5649,5649,Portable Shaving Pods Let You Shave Anywhere,2017,1.1,https://i.ytimg.com/vi/yTVysPsX5ns/default.jpg,V,1,0,0,0,0,0
5650,5650,MAKING KYLIE JENNER'S CLOTHES *for cheap!*,2017,1.1,https://i.ytimg.com/vi/unByRjDRA34/default.jpg,V,1,0,0,0,0,0
5651,5651,DIY QUEEN - LAURDIY (OFFICIAL MUSIC VIDEO),2017,1.6,https://i.ytimg.com/vi/WYoWaouvXXA/default.jpg,V,1,0,0,0,0,0
5652,5652,GRWM | SLAY THE GROCERY STORE & Catch Up,2017,1,https://i.ytimg.com/vi/oD7nZouNyDA/default.jpg,V,1,0,0,0,0,0
5653,5653,Too Faced Peaches and Cream GRWM | First Impressions | soothingsista,2017,1,https://i.ytimg.com/vi/40M4DF8aIYs/default.jpg,V,1,0,0,0,0,0
5654,5654,My Lazy Day Makeup Rotuine,2017,1.1,https://i.ytimg.com/vi/UuOAs0IiEI0/default.jpg,V,1,0,0,0,0,0
5655,5655,MY SCARIEST PARANORMAL EXPERIENCE!,2017,1.2,https://i.ytimg.com/vi/_Eb9kppyRxc/default.jpg,V,1,0,0,0,0,0
5656,5656,DATING A BISEXUAL,2017,1,https://i.ytimg.com/vi/dpMFGr-wznc/default.jpg,V,1,0,0,0,0,0
5657,5657,Wonder Woman Makeup Tutorial (4 Different Ways),2017,1,https://i.ytimg.com/vi/nL9bZbv2aXY/default.jpg,V,1,0,0,0,0,0
5658,5658,FENTY BEAUTY BY RIHANNA | MY HONEST REVIEW.. | Casey Holmes,2017,1,https://i.ytimg.com/vi/p25S_5P6ejg/default.jpg,V,1,0,0,0,0,0
5659,5659,TESTING EXPENSIVE $$$ AF LIQUID LIPSTICKS | Jeffree Star,2017,1.2,https://i.ytimg.com/vi/4YX_1wql-Xw/default.jpg,V,1,0,0,0,0,0
5660,5660,SpÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â¤tzle Recipe - How to Make SpÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â¤tzle or Spaetzle (Tiny German Dumplings),2017,1,https://i.ytimg.com/vi/Lwn97mpBCu8/default.jpg,V,1,0,0,0,0,0
5661,5661,Joji Sets His Face on Fire While Eating Spicy Wings | Hot Ones,2017,1.6,https://i.ytimg.com/vi/kjNU-dbG3ek/default.jpg,V,1,0,0,0,0,0
5662,5662,5 AMAZING FALL/AUTUMN THEMED CUPCAKES IN 5 MINUTES- The Scran Line,2017,1,https://i.ytimg.com/vi/5DDB6YnVCoA/default.jpg,V,1,0,0,0,0,0
5663,5663,We Try 3 Kendall Jenner Makeup Looks KUWTK Anniversary | Beauty Evolution | Refinery29,2017,1,https://i.ytimg.com/vi/bU7u_MhVvvo/default.jpg,V,1,0,0,0,0,0
5664,5664,I Launched My Own Brand! Petite Cosmetics,2017,1,https://i.ytimg.com/vi/vo391vKvD4s/default.jpg,V,1,0,0,0,0,0
5665,5665,Getting to know Victoria Beckham,2017,1,https://i.ytimg.com/vi/1kHmFjHzR-s/default.jpg,V,1,0,0,0,0,0
5666,5666,Chicken Fajita Soup Recipe | Episode 1195,2017,1,https://i.ytimg.com/vi/Ybbii2XIavU/default.jpg,V,1,0,0,0,0,0
5667,5667,How To Cake It KITCHEN TOUR - BLINDFOLD CHALLENGE!! | Yolanda Gampp | How To Cake It,2017,1,https://i.ytimg.com/vi/fWfKfX9hXqc/default.jpg,V,1,0,0,0,0,0
5668,5668,FIRST MAKEUP TUTORIAL OF FALL! VAMPY GLAM | Manny MUA,2017,1.1,https://i.ytimg.com/vi/ErWde9LVg0A/default.jpg,V,1,0,0,0,0,0
5669,5669,MY SCARIEST GHOST EXPERIENCE!,2017,1.2,https://i.ytimg.com/vi/_Eb9kppyRxc/default.jpg,V,1,0,0,0,0,0
5670,5670,My Everyday MAKEUP Routine | Fleur De Force,2017,1,https://i.ytimg.com/vi/wiBhzhQu_2c/default.jpg,V,1,0,0,0,0,0
5671,5671,WHAT'S IN MY DIAPER BAG? || #MOMTEMBER,2017,1,https://i.ytimg.com/vi/ciXIdvfejn4/default.jpg,V,1,0,0,0,0,0
5672,5672,Super Glowy Skin + Makeup with No Foundation! | Ingrid Nilsen,2017,1,https://i.ytimg.com/vi/Bn7ZtoFTm2Y/default.jpg,V,1,0,0,0,0,0
5673,5673,Does the Ultra Boost Get Less Comfortable?,2017,1,https://i.ytimg.com/vi/h4JP6su_mio/default.jpg,V,1,0,0,0,0,0
5674,5674,"$1,400 WORTH OF MAKEUP! Applying All My High End Makeup!",2017,1,https://i.ytimg.com/vi/KUCHBBCj77I/default.jpg,V,1,0,0,0,0,0
5675,5675,Disney Villain Lipsticks! - First Impression Friday,2017,1.1,https://i.ytimg.com/vi/Q3Rq-irFn1w/default.jpg,V,1,0,0,0,0,0
5676,5676,5 Matte Nail Art Designs For FALL! ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â°ÃƒÆ’Ã¢â‚¬Â¦Ãƒâ€šÃ‚Â¸ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚ÂÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€¦Ã‚Â¡,2017,1,https://i.ytimg.com/vi/k8T9SMqAqyc/default.jpg,V,1,0,0,0,0,0
5677,5677,My Lazy Day Makeup Routine,2017,1.1,https://i.ytimg.com/vi/UuOAs0IiEI0/default.jpg,V,1,0,0,0,0,0
5678,5678,Fergie - You Already Know ft. Nicki Minaj,2017,1.2,https://i.ytimg.com/vi/-Ifnaxi2LQg/default.jpg,V,0,0,1,0,1,0
5679,5679,Kid Rock - Tennessee Mountain Top [Lyrics],2017,1,https://i.ytimg.com/vi/JhA1Wi9mrns/default.jpg,V,0,0,1,0,1,0
5680,5680,Radiohead - Lift,2017,1.2,https://i.ytimg.com/vi/QBGaO89cBMI/default.jpg,V,0,0,1,0,1,0
5681,5681,LANY - Super Far (Official Video),2017,1,https://i.ytimg.com/vi/O78Lpo4ctSE/default.jpg,V,0,0,1,0,1,0
5682,5682,Harry Styles - The Chain (Fleetwood Mac cover) in the Live Lounge,2017,1.2,https://i.ytimg.com/vi/eM_FR7I2Ttw/default.jpg,V,0,0,1,0,1,0
5683,5683,kirstin - Bad Weather (Official Video),2017,1,https://i.ytimg.com/vi/c7ymY8QEB2g/default.jpg,V,0,0,1,0,1,0
5684,5684,How Kanye WestÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡Ãƒâ€šÃ‚Â¬ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¾Ãƒâ€šÃ‚Â¢s ÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡Ãƒâ€šÃ‚Â¬ÃƒÆ’Ã¢â‚¬Â¹Ãƒâ€¦Ã¢â‚¬Å“GraduationÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡Ãƒâ€šÃ‚Â¬ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¾Ãƒâ€šÃ‚Â¢ Changed Music | Genius News,2017,1,https://i.ytimg.com/vi/YQYslaA1Lus/default.jpg,V,0,0,1,0,1,0
5685,5685,Wolf Alice - Beautifully Unconventional,2017,1,https://i.ytimg.com/vi/etn4P80K5WU/default.jpg,V,0,0,1,0,1,0
5686,5686,Minelli - Empty Spaces (Official Video) [Ultra Music],2017,1.1,https://i.ytimg.com/vi/gQvHtXWlXDE/default.jpg,V,0,0,1,0,1,0
5687,5687,Rudimental - Sun Comes Up feat. James Arthur [Official Video],2017,1,https://i.ytimg.com/vi/qZVm-2nM0sA/default.jpg,V,0,0,1,0,1,0
5688,5688,Nothing But Thieves - Sorry (Stripped Back),2017,1,https://i.ytimg.com/vi/_GC5AVsf528/default.jpg,V,0,0,1,0,1,0
5689,5689,"Rainbow Connection - The Muppets at The Hollywood Bowl - September 8, 2017 HD",2017,1,https://i.ytimg.com/vi/zJufeAMRHy8/default.jpg,V,0,0,1,0,1,0
5690,5690,Blake Shelton - I'll Name The Dogs (Official Music Video),2017,1.4,https://i.ytimg.com/vi/pAsN4lSa7O0/default.jpg,V,0,0,1,0,1,0
5691,5691,24 Genres. Two Artists. One song. All voices. - Shape of You Ed Sheeran,2017,1.2,https://i.ytimg.com/vi/pwHvK07tUuw/default.jpg,V,0,0,1,0,1,0
5692,5692,Kane Brown - Found You (Audio),2017,1.2,https://i.ytimg.com/vi/bF5sIEuv83k/default.jpg,V,0,0,1,0,1,0
5693,5693,Sam Smith - Too Good At Goodbyes (Official Audio),2017,4,https://i.ytimg.com/vi/AX8-YzMKZhQ/default.jpg,V,0,0,1,0,1,0
5694,5694,Calvin Harris - Hard to Love (Official Video) ft. Jessie Reyez,2017,2.1,https://i.ytimg.com/vi/REyxoxScrbU/default.jpg,V,0,0,1,0,1,0
5695,5695,"G-Eazy - No Limit (Audio) ft. A$AP Rocky, Cardi B",2017,1.5,https://i.ytimg.com/vi/PGfSaVDymjk/default.jpg,V,0,0,1,0,1,0
5696,5696,Fifth Harmony - Deliver,2017,1.9,https://i.ytimg.com/vi/VCVjbrt30tY/default.jpg,V,0,0,1,0,1,0
5697,5697,Janet Jackson performs Dammn Baby & I Get Lonely live State Of The World Tour,2017,1,https://i.ytimg.com/vi/2caEL5ATPX4/default.jpg,V,0,0,1,0,1,0
5698,5698,ZAYN - Dusk Till Dawn ft. Sia,2017,8.9,https://i.ytimg.com/vi/tt2k8PGm-TI/default.jpg,V,0,0,1,0,1,0
5699,5699,Green Day - Too Dumb to Die (Official Lyric Video),2017,1.2,https://i.ytimg.com/vi/qh7QJ_jLam0/default.jpg,V,0,0,1,0,1,0
5700,5700,Kelly Clarkson - Love So Soft [Official Video],2017,1.7,https://i.ytimg.com/vi/Zy6vBxqlapw/default.jpg,V,0,0,1,0,1,0
